AUX 4,,,,,,,,,,,,,,,,,,,,,, 
,,,,,,,,,,,,,,,,,,,,,, 
No.,Punch No,System,Subsystem,Location / Area,Tag/Drawing/Line/Cable No.,Punch Description,Punch Category,Discipline,Action by,Originator,Issued Date,Closed Date,Punch Type,Note,Remarks,Submit to Owner,Punch Comment,File,RFI No,Report No.(Old),Target Date,Scope of Punch 
.,EGAT-RFI-AR-UB-05764.14,800.00,1304-12-19,1000-CCR-21,Room No. 26,To regulate profile,C,AR,HEC AR Construction,Piotr Zygmunt,2022-11-02,2022-11-02,Construction,,,,,V,EGAT-RFI-AR-UB-05764,,,Construction
.,EGAT-RFI-AR-UB-05764.15,800.00,1304-12-19,1000-CCR-21,Room No. 27,To regulate profile,C,AR,HEC AR Construction,Piotr Zygmunt,2022-11-02,2022-11-02,Construction,,,,,V,EGAT-RFI-AR-UB-05764,,,Construction
.,EGAT-RFI-AR-UB-05764.16,800.00,1304-12-19,1000-CCR-21,Room No. 3,To regulate profile,C,AR,HEC AR Construction,Piotr Zygmunt,2022-11-02,2022-11-02,Construction,,,,,V,EGAT-RFI-AR-UB-05764,,,Construction
.,EGAT-RFI-AR-UB-05764.17,800.00,1304-12-19,1000-CCR-21,Room No. 17,To install panel - 3 pcs.,C,AR,HEC AR Construction,Piotr Zygmunt,2022-11-02,2022-11-02,Construction,,,,,V,EGAT-RFI-AR-UB-05764,,,Construction
.,EGAT-RFI-AR-UB-05764.18,800.00,1304-12-19,1000-CCR-21,Room No. 17,To regulate panel,C,AR,HEC AR Construction,Piotr Zygmunt,2022-11-02,2022-11-02,Construction,,,,,V,EGAT-RFI-AR-UB-05764,,,Construction
.,EGAT-RFI-AR-UB-05764.19,800.00,1304-12-19,1000-CCR-21,Room No. 18,To regulate panel,C,AR,HEC AR Construction,Piotr Zygmunt,2022-11-02,2022-11-02,Construction,,,,,V,EGAT-RFI-AR-UB-05764,,,Construction
.,EGAT-RFI-AR-UB-05764.20,800.00,1304-12-19,1000-CCR-21,Room No. 19,To regulate panel,C,AR,HEC AR Construction,Piotr Zygmunt,2022-11-02,2022-11-02,Construction,,,,,V,EGAT-RFI-AR-UB-05764,,,Construction
.,EGAT-RFI-AR-UB-05764.21,800.00,1304-12-19,1000-CCR-21,Room No. 20,To regulate panel,C,AR,HEC AR Construction,Piotr Zygmunt,2022-11-02,2022-11-02,Construction,,,,,V,EGAT-RFI-AR-UB-05764,,,Construction
.,EGAT-RFI-AR-UB-05764.22,800.00,1304-12-19,1000-CCR-21,Room No. 21,To regulate panel,C,AR,HEC AR Construction,Piotr Zygmunt,2022-11-02,2023-02-22,Construction,,'Punch Category' changed C -> B (2022-11-09) evidence attached,,SCAN CAT,V,EGAT-RFI-AR-UB-05764,,,Construction
.,EGAT-RFI-AR-UB-05764.23,800.00,1304-12-19,1000-CCR-21,Room No. 22,To regulate panel,C,AR,HEC AR Construction,Piotr Zygmunt,2022-11-02,2023-02-22,Construction,,'Punch Category' changed C -> B (2022-11-09) evidence attached,,SCAN CAT,V,EGAT-RFI-AR-UB-05764,,,Construction
.,EGAT-RFI-AR-UB-05764.24,800.00,1304-12-19,1000-CCR-21,Room No. 23,To regulate panel,C,AR,HEC AR Construction,Piotr Zygmunt,2022-11-02,2022-11-04,Construction,,,,,V,EGAT-RFI-AR-UB-05764,,,Construction
.,EGAT-RFI-AR-UB-05764.25,800.00,1304-12-19,1000-CCR-21,Room No. 24,To regulate panel,C,AR,HEC AR Construction,Piotr Zygmunt,2022-11-02,2022-11-02,Construction,,,,,V,EGAT-RFI-AR-UB-05764,,,Construction
.,EGAT-RFI-AR-UB-05764.26,800.00,1304-12-19,1000-CCR-21,Room No. 26,To regulate panel,C,AR,HEC AR Construction,Piotr Zygmunt,2022-11-02,2022-11-02,Construction,,,,,V,EGAT-RFI-AR-UB-05764,,,Construction
.,EGAT-RFI-AR-UB-05764.27,800.00,1304-12-19,1000-CCR-21,Room No. 3,To regulate panel,C,AR,HEC AR Construction,Piotr Zygmunt,2022-11-02,2022-11-02,Construction,,,,,V,EGAT-RFI-AR-UB-05764,,,Construction
.,EGAT-RFI-AR-UB-05764.28,800.00,1304-12-19,1000-CCR-21,Room No. 18,To fix wall profile - 3 pcs.,C,AR,HEC AR Construction,Piotr Zygmunt,2022-11-02,2023-03-21,Construction,,'Punch Category' changed C -> B (2022-11-09) evidence attached,,SCAN CAT,V,EGAT-RFI-AR-UB-05764,,,Construction
.,EGAT-RFI-AR-UB-05764.29,800.00,1304-12-19,1000-CCR-21,Room No. 18,Levelling,C,AR,HEC AR Construction,Piotr Zygmunt,2022-11-02,2022-11-02,Construction,,,,,V,EGAT-RFI-AR-UB-05764,,,Construction
.,EGAT-RFI-AR-UB-05764.30,800.00,1304-12-19,1000-CCR-21,Room No. 19,Levelling,C,AR,HEC AR Construction,Piotr Zygmunt,2022-11-02,2022-11-02,Construction,,,,,V,EGAT-RFI-AR-UB-05764,,,Construction
.,EGAT-RFI-AR-UB-05764.31,800.00,1304-12-19,1000-CCR-21,Room No. 19,HV equipment regulation,C,AR,HEC AR Construction,Piotr Zygmunt,2022-11-02,2023-02-22,Construction,,'Punch Category' changed C -> B (2022-11-09) evidence attached,,SCAN CAT,V,EGAT-RFI-AR-UB-05764,,,Construction
.,EGAT-RFI-AR-UB-05764.32,800.00,1304-12-19,1000-CCR-21,Room No. 21,HV equipment regulation,C,AR,HEC AR Construction,Piotr Zygmunt,2022-11-02,2023-02-22,Construction,,'Punch Category' changed C -> B (2022-11-09) evidence attached,,SCAN CAT,V,EGAT-RFI-AR-UB-05764,,,Construction
.,EGAT-RFI-AR-UB-05764.33,800.00,1304-12-19,1000-CCR-21,Room No. 22,HV equipment regulation,C,AR,HEC AR Construction,Piotr Zygmunt,2022-11-02,2023-02-22,Construction,,'Punch Category' changed C -> B (2022-11-09) evidence attached,,SCAN CAT,V,EGAT-RFI-AR-UB-05764,,,Construction
.,EGAT-RFI-AR-UB-05764.34,800.00,1304-12-19,1000-CCR-21,Room No. 25,HV equipment regulation,C,AR,HEC AR Construction,Piotr Zygmunt,2022-11-02,2023-02-22,Construction,,'Punch Category' changed C -> B (2022-11-09) evidence attached,,SCAN CAT,V,EGAT-RFI-AR-UB-05764,,,Construction
.,EGAT-RFI-AR-UB-05764.35,800.00,1304-12-19,1000-CCR-21,Room No. 21,To fix wall profile - 1 pcs.,C,AR,HEC AR Construction,Piotr Zygmunt,2022-11-02,2023-02-22,Construction,,'Punch Category' changed C -> B (2022-11-09) evidence attached,,SCAN CAT,V,EGAT-RFI-AR-UB-05764,,,Construction
.,EGAT-RFI-AR-UB-05764.36,800.00,1304-12-19,1000-CCR-21,Room No. 23,To install panel - 2 pcs.,C,AR,HEC AR Construction,Piotr Zygmunt,2022-11-02,2022-11-02,Construction,,,,,V,EGAT-RFI-AR-UB-05764,,,Construction
.,EGAT-RFI-AR-UB-05764.37,800.00,1304-12-19,1000-CCR-21,Room No. 24,To remove tapes,C,AR,HEC AR Construction,Piotr Zygmunt,2022-11-02,2022-11-02,Construction,,,,,V,EGAT-RFI-AR-UB-05764,,,Construction
.,EGAT-RFI-AR-UB-05764.38,800.00,1304-12-19,1000-CCR-21,Room No. 25,To remove tapes,C,AR,HEC AR Construction,Piotr Zygmunt,2022-11-02,2022-11-02,Construction,,,,,V,EGAT-RFI-AR-UB-05764,,,Construction
.,EGAT-RFI-AR-UB-05764.39,800.00,1304-12-19,1000-CCR-21,Room No. 26,To remove tapes,C,AR,HEC AR Construction,Piotr Zygmunt,2022-11-02,2022-11-02,Construction,,,,,V,EGAT-RFI-AR-UB-05764,,,Construction
.,EGAT-RFI-AR-UB-05764.40,800.00,1304-12-19,1000-CCR-21,Room No. 27,To remove tapes,C,AR,HEC AR Construction,Piotr Zygmunt,2022-11-02,2022-11-02,Construction,,,,,V,EGAT-RFI-AR-UB-05764,,,Construction
.,EGAT-RFI-AR-UB-05764.41,800.00,1304-12-19,1000-CCR-21,Room No. 3,To remove tapes,C,AR,HEC AR Construction,Piotr Zygmunt,2022-11-02,2022-11-04,Construction,,,,,V,EGAT-RFI-AR-UB-05764,,,Construction
.,EGAT-RFI-AR-UB-05764.42,800.00,1304-12-19,1000-CCR-21,Room No. 24,To fix wall profile/wall nearby window,C,AR,HEC AR Construction,Piotr Zygmunt,2022-11-02,2023-02-22,Construction,,'Punch Category' changed C -> B (2022-11-09) evidence attached,,SCAN CAT,V,EGAT-RFI-AR-UB-05764,,,Construction
.,EGAT-RFI-AR-UB-05764.43,800.00,1304-12-19,1000-CCR-21,Room No. 27,Panel to clean,C,AR,HEC AR Construction,Piotr Zygmunt,2022-11-02,2022-11-02,Construction,,,,,V,EGAT-RFI-AR-UB-05764,,,Construction
.,EGAT-RFI-AR-UB-05764.44,800.00,1304-12-19,1000-CCR-21,Room No. 3,To reinstall dirty/ damaged panel,C,AR,HEC AR Construction,Piotr Zygmunt,2022-11-02,2022-11-02,Construction,,,,,V,EGAT-RFI-AR-UB-05764,,,Construction
.,EGAT-RFI-AR-UB-05764.45,800.00,1304-12-19,1000-CCR-21,Room No. 3,To regulate lamp,C,AR,HEC AR Construction,Piotr Zygmunt,2022-11-02,2022-11-04,Construction,,,,,V,EGAT-RFI-AR-UB-05764,,,Construction
.,EGAT-RFI-AR-UB-05764.46,800.00,1304-12-19,1000-CCR-21,Room No. 3,To fix wall profile/wall,C,AR,HEC AR Construction,Piotr Zygmunt,2022-11-02,2023-03-21,Construction,,'Punch Category' changed C -> B (2022-11-09) evidence attached,,SCAN CAT,V,EGAT-RFI-AR-UB-05764,,,Construction
.,EGAT-RFI-AR-UB-05764.47,800.00,1304-12-19,1000-CCR-21,Room No. 3,To install panel ,C,AR,HEC AR Construction,Piotr Zygmunt,2022-11-02,2023-03-21,Construction,,'Punch Category' changed C -> B (2022-11-09) evidence attached,,SCAN CAT,V,EGAT-RFI-AR-UB-05764,,,Construction
.,EGAT-RFI-AR-UB-05776.01,800.00,1304-12-19,1000-CCR-21,Room 45,To clean profiles,B,AR,HEC AR Construction,Piotr Zygmunt,2022-11-07,2022-11-05,Construction,,,,,V,,,,Construction
.,EGAT-RFI-AR-UB-05776.02,800.00,1304-12-19,1000-CCR-21,Room 48,To clean profiles,B,AR,HEC AR Construction,Piotr Zygmunt,2022-11-07,2022-11-05,Construction,,,,,V,,,,Construction
.,EGAT-RFI-AR-UB-05776.03,800.00,1304-12-19,1000-CCR-21,Room 35,To clean profiles,B,AR,HEC AR Construction,Piotr Zygmunt,2022-11-07,2022-11-05,Construction,,,,,V,,,,Construction
.,EGAT-RFI-AR-UB-05776.04,800.00,1304-12-19,1000-CCR-21,Room 51,To clean profiles,B,AR,HEC AR Construction,Piotr Zygmunt,2022-11-07,2022-11-24,Construction,,,,,V,,,,Construction
.,EGAT-RFI-AR-UB-05776.05,800.00,1304-12-19,1000-CCR-21,Room 42,To clean profiles,B,AR,HEC AR Construction,Piotr Zygmunt,2022-11-07,2022-11-24,Construction,,,,,V,,,,Construction
.,EGAT-RFI-AR-UB-05776.06,800.00,1304-12-19,1000-CCR-21,Room 52,to clean profiles,B,AR,HEC AR Construction,Piotr Zygmunt,2022-11-07,2022-11-05,Construction,,,,,V,,,,Construction
.,EGAT-RFI-AR-UB-05776.07,800.00,1304-12-19,1000-CCR-21,Room 39,To clean profiles,B,AR,HEC AR Construction,Piotr Zygmunt,2022-11-07,2022-11-05,Construction,,,,,V,,,,Construction
.,EGAT-RFI-AR-UB-05776.08,800.00,1304-12-19,1000-CCR-21,Room 28,To clean profiles,B,AR,HEC CV Construction,Piotr Zygmunt,2022-11-07,2022-11-05,Construction,,,,,V,,,,Construction
.,EGAT-RFI-AR-UB-05776.09,800.00,1304-12-19,1000-CCR-21,Room 29,To clean profiles,B,AR,HEC AR Construction,Piotr Zygmunt,2022-11-07,2022-11-24,Construction,,,,,V,,,,Construction
.,EGAT-RFI-AR-UB-05776.10,800.00,1304-12-19,1000-CCR-21,Room 43,To regulate profile,B,AR,HEC AR Construction,Piotr Zygmunt,2022-11-07,2022-11-05,Construction,,,,,V,,,,Construction
.,EGAT-RFI-AR-UB-05776.11,800.00,1304-12-19,1000-CCR-21,Room 44,To regulate profile,B,AR,HEC AR Construction,Piotr Zygmunt,2022-11-07,2022-12-07,Construction,,,,,V,,,,Construction
.,EGAT-RFI-AR-UB-05776.12,800.00,1304-12-19,1000-CCR-21,Room 45,To regulate profile,B,AR,HEC AR Construction,Piotr Zygmunt,2022-11-07,2022-11-05,Construction,,,,,V,,,,Construction
.,EGAT-RFI-AR-UB-05776.13,800.00,1304-12-19,1000-CCR-21,Room 35,To regulate profile,B,AR,HEC AR Construction,Piotr Zygmunt,2022-11-07,2022-11-05,Construction,,,,,V,,,,Construction
.,EGAT-RFI-AR-UB-05776.14,800.00,1304-12-19,1000-CCR-21,Room 42,To regulate panel,C,AR,HEC AR Construction,Piotr Zygmunt,2022-11-07,2023-02-22,Construction,,,,SCAN CAT,V,,,,Construction
.,EGAT-RFI-AR-UB-05776.15,800.00,1304-12-19,1000-CCR-21,Room 47,To fix profile,B,AR,HEC AR Construction,Piotr Zygmunt,2022-11-07,2022-11-05,Construction,,,,,V,,,,Construction
.,EGAT-RFI-AR-UB-05776.16,800.00,1304-12-19,1000-CCR-21,Room 35,To fix profile,B,AR,HEC AR Construction,Piotr Zygmunt,2022-11-07,2022-11-05,Construction,,,,,V,,,,Construction
.,EGAT-RFI-AR-UB-05776.17,800.00,1304-12-19,1000-CCR-21,Room 51,To fix profile,B,AR,HEC AR Construction,Piotr Zygmunt,2022-11-07,2022-11-05,Construction,,,,,V,,,,Construction
.,EGAT-RFI-AR-UB-05776.18,800.00,1304-12-19,1000-CCR-21,Room 48,Levelling,B,AR,HEC AR Construction,Piotr Zygmunt,2022-11-07,2022-11-05,Construction,,,,,V,,,,Construction
.,EGAT-RFI-AR-UB-05776.19,800.00,1304-12-19,1000-CCR-21,Room 35,Levelling,B,AR,HEC AR Construction,Piotr Zygmunt,2022-11-07,2022-11-05,Construction,,,,,V,,,,Construction
.,EGAT-RFI-AR-UB-05776.20,800.00,1304-12-19,1000-CCR-21,Room 43,HV equipment regulations,C,AR,HEC AR Construction,Piotr Zygmunt,2022-11-07,2023-02-22,Construction,,,,SCAN CAT,V,,,,Construction
.,EGAT-RFI-AR-UB-05776.21,800.00,1304-12-19,1000-CCR-21,Room 46,HV equipment regulation,C,AR,HEC AR Construction,Piotr Zygmunt,2022-11-07,2023-02-22,Construction,,,,SCAN CAT,V,,,,Construction
.,EGAT-RFI-AR-UB-05776.22,800.00,1304-12-19,1000-CCR-21,Room 51,To fix wall profile 2pcs,B,AR,HEC AR Construction,Piotr Zygmunt,2022-11-07,2022-11-05,Construction,,,,,V,,,,Construction
.,EGAT-RFI-AR-UB-05776.23,800.00,1304-12-19,1000-CCR-21,Room 28,To fix wall profile 2 pcs,C,AR,HEC AR Construction,Piotr Zygmunt,2022-11-07,2023-03-21,Construction,,,,SCAN CAT,V,,,,Construction
.,EGAT-RFI-AR-UB-05776.24,800.00,1304-12-19,1000-CCR-21,Room 29,To fix wall profile,C,AR,HEC AR Construction,Piotr Zygmunt,2022-11-07,2023-03-21,Construction,,,,SCAN CAT,V,,,,Construction
.,EGAT-RFI-AR-UB-05776.25,800.00,1304-12-19,1000-CCR-21,Room 28,To install panel 1pc,C,AR,HEC AR Construction,Piotr Zygmunt,2022-11-07,2023-02-22,Construction,,,,SCAN CAT,V,,,,Construction
.,EGAT-RFI-AR-UB-05776.26,800.00,1304-12-19,1000-CCR-21,Room 29,To install panel 4pcs,C,AR,HEC AR Construction,Piotr Zygmunt,2022-11-07,2023-03-21,Construction,,,,SCAN CAT,V,,,,Construction
.,EGAT-RFI-AR-UB-05776.27,800.00,1304-12-19,1000-CCR-21,Room 36,To remove tapes,B,AR,HEC AR Construction,Piotr Zygmunt,2022-11-07,2022-11-05,Construction,,,,,V,,,,Construction
.,EGAT-RFI-AR-UB-05776.28,800.00,1304-12-19,1000-CCR-21,Room 29,To remove types,B,AR,HEC AR Construction,Piotr Zygmunt,2022-11-07,2022-11-24,Construction,,,,,V,,,,Construction
.,EGAT-RFI-AR-UB-05776.29,800.00,1304-12-19,1000-CCR-21,Room 47,To fix profile/wall,C,AR,HEC AR Construction,Piotr Zygmunt,2022-11-07,2023-02-22,Construction,,,,SCAN CAT,V,,,,Construction
.,EGAT-RFI-AR-UB-05776.30,800.00,1304-12-19,1000-CCR-21,Room 29,To fix profile/wall,C,AR,HEC AR Construction,Piotr Zygmunt,2022-11-07,2023-03-21,Construction,,,,SCAN CAT,V,,,,Construction
.,EGAT-RFI-AR-UB-05777.01,800.00,1304-12-19,1000-CCR-21,Room 29,Wall profile to reinstall nearby,C,AR,HEC AR Construction,Mr. Maciej Rudnicki,2022-11-09,2023-03-21,Construction,,,,,V,,,,Construction
.,EGAT-RFI-AR-UB-05777.02,800.00,1304-12-19,1000-CCR-21,Room 43,Acryl finishing of wall profile,B,AR,HEC AR Construction,Mr. Maciej Rudnicki,2022-11-09,2023-01-25,Construction,,,,,V,,,,Construction
.,EGAT-RFI-AR-UB-05777.03,800.00,1304-12-19,1000-CCR-21,Room 44,Acryl finishing of wall profile,B,AR,HEC AR Construction,Mr. Maciej Rudnicki,2022-11-09,2023-01-25,Construction,,,,,V,,,,Construction
.,EGAT-RFI-AR-UB-05777.04,800.00,1304-12-19,1000-CCR-21,Room 45,Acryl finishing of wall profile,B,AR,HEC AR Construction,Mr. Maciej Rudnicki,2022-11-09,2023-01-25,Construction,,,,,V,,,,Construction
.,EGAT-RFI-AR-UB-05777.05,800.00,1304-12-19,1000-CCR-21,Room 46,Acryl finishing of wall profile,B,AR,HEC AR Construction,Mr. Maciej Rudnicki,2022-11-09,2023-01-25,Construction,,,,,V,,,,Construction
.,EGAT-RFI-AR-UB-05777.06,800.00,1304-12-19,1000-CCR-21,Room 47,Acryl finishing of wall profile,B,AR,HEC AR Construction,Mr. Maciej Rudnicki,2022-11-09,2023-01-25,Construction,,,,,V,,,,Construction
.,EGAT-RFI-AR-UB-05777.07,800.00,1304-12-19,1000-CCR-21,Room 48,Acryl finishing of wall profile,B,AR,HEC AR Construction,Mr. Maciej Rudnicki,2022-11-09,2023-01-25,Construction,,,,,V,,,,Construction
.,EGAT-RFI-AR-UB-05777.08,800.00,1304-12-19,1000-CCR-21, Room 42,Acryl finishing of wall profile,B,AR,HEC AR Construction,Mr. Maciej Rudnicki,2022-11-09,2023-01-25,Construction,,,,,V,,,,Construction
.,EGAT-RFI-AR-UB-05777.09,800.00,1304-12-19,1000-CCR-21, Room 52,Acryl finishing of wall profile,B,AR,HEC AR Construction,Mr. Maciej Rudnicki,2022-11-09,2023-01-25,Construction,,,,,V,,,,Construction
.,EGAT-RFI-AR-UB-05777.10,800.00,1304-12-19,1000-CCR-21,Room 36,Acryl finishing of wall profile,B,AR,HEC AR Construction,Mr. Maciej Rudnicki,2022-11-09,2023-01-25,Construction,,,,,V,,,,Construction
.,EGAT-RFI-AR-UB-05777.11,800.00,1304-12-19,1000-CCR-21,Room 39,Acryl finishing of wall profile,B,AR,HEC AR Construction,Mr. Maciej Rudnicki,2022-11-09,2023-01-25,Construction,,,,,V,,,,Construction
.,EGAT-RFI-AR-UB-05777.12,800.00,1304-12-19,1000-CCR-21,Room 35,Acryl finishing of wall profile,C,AR,HEC AR Construction,Mr. Maciej Rudnicki,2022-11-09,2021-03-10,Construction,,,,,V,,,,Construction
.,EGAT-RFI-AR-UB-05777.13,800.00,1304-12-19,1000-CCR-21,Room 51,Acryl finishing of wall profile,B,AR,HEC AR Construction,Mr. Maciej Rudnicki,2022-11-09,2023-01-25,Construction,,,,,V,,,,Construction
.,EGAT-RFI-AR-UB-05777.14,800.00,1304-12-19,1000-CCR-21,Room 28,Acryl finishing of wall profile,B,AR,HEC AR Construction,Mr. Maciej Rudnicki,2022-11-09,2023-01-25,Construction,,,,,V,,,,Construction
.,EGAT-RFI-AR-UB-05777.15,800.00,1304-12-19,1000-CCR-21,Room 29,Acryl finishing of wall profile,B,AR,HEC AR Construction,Mr. Maciej Rudnicki,2022-11-09,2023-01-25,Construction,,,,,V,,,,Construction
.,EGAT-RFI-AR-UB-05777.16,800.00,1304-12-19,1000-CCR-21,Room 29,To regulate profile - line,C,AR,HEC AR Construction,Mr. Maciej Rudnicki,2022-11-09,2023-06-15,Construction,,,,,V,,,,Construction
.,EGAT-RFI-AR-UB-05777.17,800.00,1304-12-19,1000-CCR-21,Room 29,Nearby door to fix wall/profile,C,AR,HEC AR Construction,Mr. Maciej Rudnicki,2022-11-09,2023-03-10,Construction,,,,,V,,,,Construction
.,EGAT-RFI-AR-UB-05778.01,800.00,1304-12-19,1000-CCR-21,Room 17,Wall profile to clean/reinstall room,C,AR,HEC AR Construction,Mr. Maciej Rudnicki,2022-11-07,2023-03-21,Construction,,,,,V,,,,Construction
.,EGAT-RFI-AR-UB-05778.02,800.00,1304-12-19,1000-CCR-21,Room 25,Wall profile to clean/reinstall,C,AR,HEC AR Construction,Mr. Maciej Rudnicki,2022-11-07,2023-03-21,Construction,,,,,V,,,,Construction
.,EGAT-RFI-AR-UB-05778.03,800.00,1304-12-19,1000-CCR-21,Room 17,Panel to regulate,C,AR,HEC AR Construction,Mr. Maciej Rudnicki,2022-11-07,2023-03-21,Construction,,,,,V,,,,Construction
.,EGAT-RFI-AR-UB-05778.04,800.00,1304-12-19,1000-CCR-21,Room 19,Acryl finishing of wall profile,B,AR,HEC AR Construction,Mr. Maciej Rudnicki,2022-11-07,2023-01-13,Construction,,,,,V,,,,Construction
.,EGAT-RFI-AR-UB-05778.05,800.00,1304-12-19,1000-CCR-21,Room 21,Acryl finishing of wall profile,B,AR,HEC AR Construction,Mr. Maciej Rudnicki,2022-11-07,2023-01-13,Construction,,,,,V,,,,Construction
.,EGAT-RFI-AR-UB-05778.06,800.00,1304-12-19,1000-CCR-21,Room 22,Acryl finishing of wall profile,B,AR,HEC AR Construction,Mr. Maciej Rudnicki,2022-11-07,2023-01-13,Construction,,,,,V,,,,Construction
.,EGAT-RFI-AR-UB-05778.07,800.00,1304-12-19,1000-CCR-21,Room 23,Acryl finishing of wall profile,B,AR,HEC AR Construction,Mr. Maciej Rudnicki,2022-11-07,2023-01-13,Construction,,,,,V,,,,Construction
.,EGAT-RFI-AR-UB-05778.08,800.00,1304-12-19,1000-CCR-21,Room 24,Acryl finishing of wall profile,B,AR,HEC AR Construction,Mr. Maciej Rudnicki,2022-11-07,2023-01-13,Construction,,,,,V,,,,Construction
.,EGAT-RFI-AR-UB-05778.09,800.00,1304-12-19,1000-CCR-21,Room 25,Acryl finihsing wall profile,B,AR,HEC AR Construction,Mr. Maciej Rudnicki,2022-11-07,2023-01-13,Construction,,,,,V,,,,Construction
.,EGAT-RFI-AR-UB-05778.10,800.00,1304-12-19,1000-CCR-21,Room 26,Acryl finishing of wall profile,B,AR,HEC AR Construction,Mr. Maciej Rudnicki,2022-11-07,2023-01-13,Construction,,,,,V,,,,Construction
.,EGAT-RFI-AR-UB-05778.11,800.00,1304-12-19,1000-CCR-21,Room 27,Acryl finishing of wall profile,B,AR,HEC AR Construction,Mr. Maciej Rudnicki,2022-11-07,2023-01-13,Construction,,,,,V,,,,Construction
.,EGAT-RFI-AR-UB-05870.01,800.00,1304-12-19,1000-CCR-21,General,Cleaning,C,AR,HEC AR Construction,Mr. Slawomir Nasilowski,2022-12-06,,Construction,,,,,V,EGAT-RFI-AR-UB-05870,,,Construction
.,EGAT-RFI-AR-UB-05870.02,800.00,1304-12-19,1000-CCR-21,Room No. 43,To install screw on lock,C,AR,HEC AR Construction,Mr. Slawomir Nasilowski,2022-12-06,2023-03-16,Construction,,,,SCAN CAT,V,EGAT-RFI-AR-UB-05870,,,Construction
.,EGAT-RFI-AR-UB-05870.03,800.00,1304-12-19,1000-CCR-21,Room No. 43,Door closer to regulate,C,AR,HEC AR Construction,Mr. Slawomir Nasilowski,2022-12-06,2023-03-16,Construction,,,,SCAN CAT,V,EGAT-RFI-AR-UB-05870,,,Construction
.,EGAT-RFI-AR-UB-05870.04,800.00,1304-12-19,1000-CCR-21,Room No. 46,Door closer to regulate,C,AR,HEC AR Construction,Mr. Slawomir Nasilowski,2022-12-06,2023-03-16,Construction,,,,SCAN CAT,V,EGAT-RFI-AR-UB-05870,,,Construction
.,EGAT-RFI-AR-UB-05870.05,800.00,1304-12-19,1000-CCR-21,Room No. 47,Door closer to regulate,C,AR,HEC AR Construction,Mr. Slawomir Nasilowski,2022-12-06,2023-03-16,Construction,,,,SCAN CAT,V,EGAT-RFI-AR-UB-05870,,,Construction
.,EGAT-RFI-AR-UB-05870.06,800.00,1304-12-19,1000-CCR-21,Room No. 35,Door closer to regulate,C,AR,HEC AR Construction,Mr. Slawomir Nasilowski,2022-12-06,2023-03-16,Construction,,,,SCAN CAT,V,EGAT-RFI-AR-UB-05870,,,Construction
.,EGAT-RFI-AR-UB-05870.07,800.00,1304-12-19,1000-CCR-21,Room No. 44,Door closer - to install protection element,C,AR,HEC AR Construction,Mr. Slawomir Nasilowski,2022-12-06,2023-03-29,Construction,,,,SCAN CAT,V,EGAT-RFI-AR-UB-05870,,,Construction
.,EGAT-RFI-AR-UB-05870.08,800.00,1304-12-19,1000-CCR-21,Room No. 44,Scratch on door leaf,C,AR,HEC AR Construction,Mr. Slawomir Nasilowski,2022-12-06,,Construction,,,,,V,EGAT-RFI-AR-UB-05870,,,Construction
.,EGAT-RFI-AR-UB-05870.09,800.00,1304-12-19,1000-CCR-21,Room No. 45,Scratch on door leaf,C,AR,HEC AR Construction,Mr. Slawomir Nasilowski,2022-12-06,,Construction,,,,,V,EGAT-RFI-AR-UB-05870,,,Construction
.,EGAT-RFI-AR-UB-05870.10,800.00,1304-12-19,1000-CCR-21,Room No. 46,Scratch on door leaf,C,AR,HEC AR Construction,Mr. Slawomir Nasilowski,2022-12-06,,Construction,,,,,V,EGAT-RFI-AR-UB-05870,,,Construction
.,EGAT-RFI-AR-UB-05870.11,800.00,1304-12-19,1000-CCR-21,Room No. 48,Scratch on door leaf,C,AR,HEC AR Construction,Mr. Slawomir Nasilowski,2022-12-06,,Construction,,,,,V,EGAT-RFI-AR-UB-05870,,,Construction
.,EGAT-RFI-AR-UB-05870.12,800.00,1304-12-19,1000-CCR-21,Room No. 40,Scratch on door leaf,C,AR,HEC AR Construction,Mr. Slawomir Nasilowski,2022-12-06,,Construction,,,,,V,EGAT-RFI-AR-UB-05870,,,Construction
.,EGAT-RFI-AR-UB-05870.13,800.00,1304-12-19,1000-CCR-21,Room No. 37,Scratch on door leaf,C,AR,HEC AR Construction,Mr. Slawomir Nasilowski,2022-12-06,,Construction,,,,,V,EGAT-RFI-AR-UB-05870,,,Construction
.,EGAT-RFI-AR-UB-05870.14,800.00,1304-12-19,1000-CCR-21,Room No. 35,Scratch on door leaf,C,AR,HEC AR Construction,Mr. Slawomir Nasilowski,2022-12-06,,Construction,,,,,V,EGAT-RFI-AR-UB-05870,,,Construction
.,EGAT-RFI-AR-UB-05870.15,800.00,1304-12-19,1000-CCR-21,Room No. 33,Scratch on door leaf,C,AR,HEC AR Construction,Mr. Slawomir Nasilowski,2022-12-06,,Construction,,,,,V,EGAT-RFI-AR-UB-05870,,,Construction
.,EGAT-RFI-AR-UB-05870.16,800.00,1304-12-19,1000-CCR-21,General,Door stopper to install,C,AR,HEC AR Construction,Mr. Slawomir Nasilowski,2022-12-06,2023-03-16,Construction,,,,SCAN CAT,V,EGAT-RFI-AR-UB-05870,,,Construction
